Log_Date,ATM_ID,Location_Type,Region,Max_Capacity_IDR,Beginning_Cash_IDR,Replenishment_Amount_IDR,Target_Demand_IDR,Actual_Withdrawal_IDR,Ending_Cash_IDR,Is_Stockout,Holding_Cost_IDR,Logistics_Cost_IDR,Stockout_Penalty_Cost_IDR
2025-11-16,ATM-015,Gas Station,Jakarta Pusat,400000000,122600000.0,0.0,29800000.0,29800000.0,92800000.0,0,14753.42,0.0,0
2025-11-17,ATM-015,Gas Station,Jakarta Pusat,400000000,92800000.0,0.0,38100000.0,38100000.0,54700000.0,0,10102.74,0.0,0
2025-11-18,ATM-015,Gas Station,Jakarta Pusat,400000000,54700000.0,345300000.0,45500000.0,45500000.0,354500000.0,0,28027.4,316000.0,0
2025-11-19,ATM-015,Gas Station,Jakarta Pusat,400000000,354500000.0,0.0,51700000.0,51700000.0,302800000.0,0,45020.55,0.0,0
2025-11-20,ATM-015,Gas Station,Jakarta Pusat,400000000,302800000.0,0.0,41100000.0,41100000.0,261700000.0,0,38664.38,0.0,0
2025-11-21,ATM-015,Gas Station,Jakarta Pusat,400000000,261700000.0,0.0,45900000.0,45900000.0,215800000.0,0,32705.48,0.0,0
2025-11-22,ATM-015,Gas Station,Jakarta Pusat,400000000,215800000.0,0.0,25500000.0,25500000.0,190300000.0,0,27815.07,0.0,0
2025-11-23,ATM-015,Gas Station,Jakarta Pusat,400000000,190300000.0,0.0,43200000.0,43200000.0,147100000.0,0,23109.59,0.0,0
2025-11-24,ATM-015,Gas Station,Jakarta Pusat,400000000,147100000.0,0.0,32500000.0,32500000.0,114600000.0,0,17924.66,0.0,0
2025-11-25,ATM-015,Gas Station,Jakarta Pusat,400000000,114600000.0,0.0,29800000.0,29800000.0,84800000.0,0,13657.53,0.0,0
2025-11-26,ATM-015,Gas Station,Jakarta Pusat,400000000,84800000.0,0.0,40300000.0,40300000.0,44500000.0,0,8856.16,0.0,0
2025-11-27,ATM-015,Gas Station,Jakarta Pusat,400000000,44500000.0,355500000.0,37800000.0,37800000.0,362200000.0,0,27856.16,316000.0,0
2025-11-28,ATM-015,Gas Station,Jakarta Pusat,400000000,362200000.0,0.0,21300000.0,21300000.0,340900000.0,0,48157.53,0.0,0
2025-11-29,ATM-015,Gas Station,Jakarta Pusat,400000000,340900000.0,0.0,38500000.0,38500000.0,302400000.0,0,44061.64,0.0,0
2025-11-30,ATM-015,Gas Station,Jakarta Pusat,400000000,302400000.0,0.0,43800000.0,43800000.0,258600000.0,0,38424.66,0.0,0
2025-12-01,ATM-015,Gas Station,Jakarta Pusat,400000000,258600000.0,0.0,27900000.0,27900000.0,230700000.0,0,33513.7,0.0,0
2025-12-02,ATM-015,Gas Station,Jakarta Pusat,400000000,230700000.0,0.0,22300000.0,22300000.0,208400000.0,0,30075.34,0.0,0
2025-12-03,ATM-015,Gas Station,Jakarta Pusat,400000000,208400000.0,0.0,41400000.0,41400000.0,167000000.0,0,25712.33,0.0,0
2025-12-04,ATM-015,Gas Station,Jakarta Pusat,400000000,167000000.0,0.0,30600000.0,30600000.0,136400000.0,0,20780.82,0.0,0
2025-12-05,ATM-015,Gas Station,Jakarta Pusat,400000000,136400000.0,0.0,22500000.0,22500000.0,113900000.0,0,17143.84,0.0,0
2025-12-06,ATM-015,Gas Station,Jakarta Pusat,400000000,113900000.0,0.0,31500000.0,31500000.0,82400000.0,0,13445.21,0.0,0
2025-12-07,ATM-015,Gas Station,Jakarta Pusat,400000000,82400000.0,0.0,50300000.0,50300000.0,32100000.0,0,7842.47,0.0,0
2025-12-08,ATM-015,Gas Station,Jakarta Pusat,400000000,32100000.0,367900000.0,20400000.0,20400000.0,379600000.0,0,28198.63,316000.0,0
2025-12-09,ATM-015,Gas Station,Jakarta Pusat,400000000,379600000.0,0.0,49600000.0,49600000.0,330000000.0,0,48602.74,0.0,0
2025-12-10,ATM-015,Gas Station,Jakarta Pusat,400000000,330000000.0,0.0,35900000.0,35900000.0,294100000.0,0,42746.58,0.0,0
2025-12-11,ATM-015,Gas Station,Jakarta Pusat,400000000,294100000.0,0.0,30700000.0,30700000.0,263400000.0,0,38184.93,0.0,0
2025-12-12,ATM-015,Gas Station,Jakarta Pusat,400000000,263400000.0,0.0,44600000.0,44600000.0,218800000.0,0,33027.4,0.0,0
2025-12-13,ATM-015,Gas Station,Jakarta Pusat,400000000,218800000.0,0.0,25600000.0,25600000.0,193200000.0,0,28219.18,0.0,0
2025-12-14,ATM-015,Gas Station,Jakarta Pusat,400000000,193200000.0,0.0,24400000.0,24400000.0,168800000.0,0,24794.52,0.0,0
2025-12-15,ATM-015,Gas Station,Jakarta Pusat,400000000,168800000.0,0.0,29800000.0,29800000.0,139000000.0,0,21082.19,0.0,0
2025-12-16,ATM-015,Gas Station,Jakarta Pusat,400000000,139000000.0,0.0,49200000.0,49200000.0,89800000.0,0,15671.23,0.0,0
2025-12-17,ATM-015,Gas Station,Jakarta Pusat,400000000,89800000.0,0.0,48900000.0,48900000.0,40900000.0,0,8952.05,0.0,0
2025-12-18,ATM-015,Gas Station,Jakarta Pusat,400000000,40900000.0,359100000.0,25800000.0,25800000.0,374200000.0,0,28431.51,316000.0,0
2025-12-19,ATM-015,Gas Station,Jakarta Pusat,400000000,374200000.0,0.0,34600000.0,34600000.0,339600000.0,0,48890.41,0.0,0
2025-12-20,ATM-015,Gas Station,Jakarta Pusat,400000000,339600000.0,0.0,51700000.0,51700000.0,287900000.0,0,42979.45,0.0,0
2025-12-21,ATM-015,Gas Station,Jakarta Pusat,400000000,287900000.0,0.0,39400000.0,39400000.0,248500000.0,0,36739.73,0.0,0
2025-12-22,ATM-015,Gas Station,Jakarta Pusat,400000000,248500000.0,0.0,32400000.0,32400000.0,216100000.0,0,31821.92,0.0,0
2025-12-23,ATM-015,Gas Station,Jakarta Pusat,400000000,216100000.0,0.0,26900000.0,26900000.0,189200000.0,0,27760.27,0.0,0
2025-12-24,ATM-015,Gas Station,Jakarta Pusat,400000000,189200000.0,0.0,30400000.0,30400000.0,158800000.0,0,23835.62,0.0,0
2025-12-25,ATM-015,Gas Station,Jakarta Pusat,400000000,158800000.0,0.0,36400000.0,36400000.0,122400000.0,0,19260.27,0.0,0
2025-12-26,ATM-015,Gas Station,Jakarta Pusat,400000000,122400000.0,0.0,44300000.0,44300000.0,78100000.0,0,13732.88,0.0,0
2025-12-27,ATM-015,Gas Station,Jakarta Pusat,400000000,78100000.0,321900000.0,23200000.0,23200000.0,376800000.0,0,31157.53,316000.0,0
2025-12-28,ATM-015,Gas Station,Jakarta Pusat,400000000,376800000.0,0.0,49700000.0,49700000.0,327100000.0,0,48212.33,0.0,0
2025-12-29,ATM-015,Gas Station,Jakarta Pusat,400000000,327100000.0,0.0,43100000.0,43100000.0,284000000.0,0,41856.16,0.0,0
2025-12-30,ATM-015,Gas Station,Jakarta Pusat,400000000,284000000.0,0.0,37700000.0,37700000.0,246300000.0,0,36321.92,0.0,0
2025-12-31,ATM-015,Gas Station,Jakarta Pusat,400000000,246300000.0,0.0,27700000.0,27700000.0,218600000.0,0,31842.47,0.0,0
2026-01-01,ATM-015,Gas Station,Jakarta Pusat,400000000,218600000.0,0.0,36800000.0,36800000.0,181800000.0,0,27424.66,0.0,0
2026-01-02,ATM-015,Gas Station,Jakarta Pusat,400000000,181800000.0,0.0,20500000.0,20500000.0,161300000.0,0,23500.0,0.0,0
2026-01-03,ATM-015,Gas Station,Jakarta Pusat,400000000,161300000.0,0.0,35000000.0,35000000.0,126300000.0,0,19698.63,0.0,0
2026-01-04,ATM-015,Gas Station,Jakarta Pusat,400000000,126300000.0,0.0,25700000.0,25700000.0,100600000.0,0,15541.1,0.0,0
2026-01-05,ATM-015,Gas Station,Jakarta Pusat,400000000,100600000.0,0.0,40900000.0,40900000.0,59700000.0,0,10979.45,0.0,0
2026-01-06,ATM-015,Gas Station,Jakarta Pusat,400000000,59700000.0,340300000.0,30200000.0,30200000.0,369800000.0,0,29417.81,316000.0,0
2026-01-07,ATM-015,Gas Station,Jakarta Pusat,400000000,369800000.0,0.0,51800000.0,51800000.0,318000000.0,0,47109.59,0.0,0
2026-01-08,ATM-015,Gas Station,Jakarta Pusat,400000000,318000000.0,0.0,52100000.0,52100000.0,265900000.0,0,39993.15,0.0,0
2026-01-09,ATM-015,Gas Station,Jakarta Pusat,400000000,265900000.0,0.0,25400000.0,25400000.0,240500000.0,0,34684.93,0.0,0
2026-01-10,ATM-015,Gas Station,Jakarta Pusat,400000000,240500000.0,0.0,28100000.0,28100000.0,212400000.0,0,31020.55,0.0,0
2026-01-11,ATM-015,Gas Station,Jakarta Pusat,400000000,212400000.0,0.0,43000000.0,43000000.0,169400000.0,0,26150.68,0.0,0
2026-01-12,ATM-015,Gas Station,Jakarta Pusat,400000000,169400000.0,0.0,41100000.0,41100000.0,128300000.0,0,20390.41,0.0,0
2026-01-13,ATM-015,Gas Station,Jakarta Pusat,400000000,128300000.0,0.0,30500000.0,30500000.0,97800000.0,0,15486.3,0.0,0
2026-01-14,ATM-015,Gas Station,Jakarta Pusat,400000000,97800000.0,0.0,40100000.0,40100000.0,57700000.0,0,10650.68,0.0,0
2026-01-15,ATM-015,Gas Station,Jakarta Pusat,400000000,57700000.0,342300000.0,37400000.0,37400000.0,362600000.0,0,28787.67,316000.0,0
2026-01-16,ATM-015,Gas Station,Jakarta Pusat,400000000,362600000.0,0.0,34200000.0,34200000.0,328400000.0,0,47328.77,0.0,0
2026-01-17,ATM-015,Gas Station,Jakarta Pusat,400000000,328400000.0,0.0,30900000.0,30900000.0,297500000.0,0,42869.86,0.0,0
2026-01-18,ATM-015,Gas Station,Jakarta Pusat,400000000,297500000.0,0.0,29700000.0,29700000.0,267800000.0,0,38719.18,0.0,0
2026-01-19,ATM-015,Gas Station,Jakarta Pusat,400000000,267800000.0,0.0,36100000.0,36100000.0,231700000.0,0,34212.33,0.0,0
2026-01-20,ATM-015,Gas Station,Jakarta Pusat,400000000,231700000.0,0.0,25100000.0,25100000.0,206600000.0,0,30020.55,0.0,0
2026-01-21,ATM-015,Gas Station,Jakarta Pusat,400000000,206600000.0,0.0,31800000.0,31800000.0,174800000.0,0,26123.29,0.0,0
2026-01-22,ATM-015,Gas Station,Jakarta Pusat,400000000,174800000.0,0.0,38000000.0,38000000.0,136800000.0,0,21342.47,0.0,0
2026-01-23,ATM-015,Gas Station,Jakarta Pusat,400000000,136800000.0,0.0,32100000.0,32100000.0,104700000.0,0,16541.1,0.0,0
2026-01-24,ATM-015,Gas Station,Jakarta Pusat,400000000,104700000.0,0.0,30900000.0,30900000.0,73800000.0,0,12226.03,0.0,0
2026-01-25,ATM-015,Gas Station,Jakarta Pusat,400000000,73800000.0,326200000.0,46500000.0,46500000.0,353500000.0,0,29267.12,316000.0,0
2026-01-26,ATM-015,Gas Station,Jakarta Pusat,400000000,353500000.0,0.0,30700000.0,30700000.0,322800000.0,0,46321.92,0.0,0
2026-01-27,ATM-015,Gas Station,Jakarta Pusat,400000000,322800000.0,0.0,26700000.0,26700000.0,296100000.0,0,42390.41,0.0,0
2026-01-28,ATM-015,Gas Station,Jakarta Pusat,400000000,296100000.0,0.0,22700000.0,22700000.0,273400000.0,0,39006.85,0.0,0
2026-01-29,ATM-015,Gas Station,Jakarta Pusat,400000000,273400000.0,0.0,41000000.0,41000000.0,232400000.0,0,34643.84,0.0,0
2026-01-30,ATM-015,Gas Station,Jakarta Pusat,400000000,232400000.0,0.0,35300000.0,35300000.0,197100000.0,0,29417.81,0.0,0
2026-01-31,ATM-015,Gas Station,Jakarta Pusat,400000000,197100000.0,0.0,30100000.0,30100000.0,167000000.0,0,24938.36,0.0,0
2026-02-01,ATM-015,Gas Station,Jakarta Pusat,400000000,167000000.0,0.0,29200000.0,29200000.0,137800000.0,0,20876.71,0.0,0
2026-02-02,ATM-015,Gas Station,Jakarta Pusat,400000000,137800000.0,0.0,37800000.0,37800000.0,100000000.0,0,16287.67,0.0,0
2026-02-03,ATM-015,Gas Station,Jakarta Pusat,400000000,100000000.0,0.0,55900000.0,55900000.0,44100000.0,0,9869.86,0.0,0
2026-02-04,ATM-015,Gas Station,Jakarta Pusat,400000000,44100000.0,355900000.0,43500000.0,43500000.0,356500000.0,0,27438.36,316000.0,0
2026-02-05,ATM-015,Gas Station,Jakarta Pusat,400000000,356500000.0,0.0,22000000.0,22000000.0,334500000.0,0,47328.77,0.0,0
2026-02-06,ATM-015,Gas Station,Jakarta Pusat,400000000,334500000.0,0.0,19700000.0,19700000.0,314800000.0,0,44472.6,0.0,0
2026-02-07,ATM-015,Gas Station,Jakarta Pusat,400000000,314800000.0,0.0,21500000.0,21500000.0,293300000.0,0,41650.68,0.0,0
2026-02-08,ATM-015,Gas Station,Jakarta Pusat,400000000,293300000.0,0.0,26200000.0,26200000.0,267100000.0,0,38383.56,0.0,0
2026-02-09,ATM-015,Gas Station,Jakarta Pusat,400000000,267100000.0,0.0,19500000.0,19500000.0,247600000.0,0,35253.42,0.0,0
2026-02-10,ATM-015,Gas Station,Jakarta Pusat,400000000,247600000.0,0.0,28800000.0,28800000.0,218800000.0,0,31945.21,0.0,0
2026-02-11,ATM-015,Gas Station,Jakarta Pusat,400000000,218800000.0,0.0,31300000.0,31300000.0,187500000.0,0,27828.77,0.0,0
2026-02-12,ATM-015,Gas Station,Jakarta Pusat,400000000,187500000.0,0.0,33900000.0,33900000.0,153600000.0,0,23363.01,0.0,0
2026-02-13,ATM-015,Gas Station,Jakarta Pusat,400000000,153600000.0,0.0,32100000.0,32100000.0,121500000.0,0,18842.47,0.0,0
2026-02-14,ATM-015,Gas Station,Jakarta Pusat,400000000,121500000.0,0.0,24000000.0,24000000.0,97500000.0,0,15000.0,0.0,0
2026-02-15,ATM-015,Gas Station,Jakarta Pusat,400000000,97500000.0,0.0,23700000.0,23700000.0,73800000.0,0,11732.88,0.0,0
2026-02-16,ATM-015,Gas Station,Jakarta Pusat,400000000,73800000.0,326200000.0,50200000.0,50200000.0,349800000.0,0,29013.7,316000.0,0
2026-02-17,ATM-015,Gas Station,Jakarta Pusat,400000000,349800000.0,0.0,32400000.0,32400000.0,317400000.0,0,45698.63,0.0,0
2026-02-18,ATM-015,Gas Station,Jakarta Pusat,400000000,317400000.0,0.0,31300000.0,31300000.0,286100000.0,0,41335.62,0.0,0
2026-02-19,ATM-015,Gas Station,Jakarta Pusat,400000000,286100000.0,0.0,57600000.0,57600000.0,228500000.0,0,35246.58,0.0,0
2026-02-20,ATM-015,Gas Station,Jakarta Pusat,400000000,228500000.0,0.0,32000000.0,32000000.0,196500000.0,0,29109.59,0.0,0
2026-02-21,ATM-015,Gas Station,Jakarta Pusat,400000000,196500000.0,0.0,43000000.0,43000000.0,153500000.0,0,23972.6,0.0,0
2026-02-22,ATM-015,Gas Station,Jakarta Pusat,400000000,153500000.0,0.0,35800000.0,35800000.0,117700000.0,0,18575.34,0.0,0
2026-02-23,ATM-015,Gas Station,Jakarta Pusat,400000000,117700000.0,0.0,48700000.0,48700000.0,69000000.0,0,12787.67,0.0,0
2026-02-24,ATM-015,Gas Station,Jakarta Pusat,400000000,69000000.0,331000000.0,24700000.0,24700000.0,375300000.0,0,30431.51,316000.0,0
2026-02-25,ATM-015,Gas Station,Jakarta Pusat,400000000,375300000.0,0.0,28100000.0,28100000.0,347200000.0,0,49486.3,0.0,0
2026-02-26,ATM-015,Gas Station,Jakarta Pusat,400000000,347200000.0,0.0,44200000.0,44200000.0,303000000.0,0,44534.25,0.0,0
2026-02-27,ATM-015,Gas Station,Jakarta Pusat,400000000,303000000.0,0.0,18700000.0,18700000.0,284300000.0,0,40226.03,0.0,0
2026-02-28,ATM-015,Gas Station,Jakarta Pusat,400000000,284300000.0,0.0,40500000.0,40500000.0,243800000.0,0,36171.23,0.0,0
2026-03-01,ATM-015,Gas Station,Jakarta Pusat,400000000,243800000.0,0.0,31300000.0,31300000.0,212500000.0,0,31253.42,0.0,0
2026-03-02,ATM-015,Gas Station,Jakarta Pusat,400000000,212500000.0,0.0,22900000.0,22900000.0,189600000.0,0,27541.1,0.0,0
2026-03-03,ATM-015,Gas Station,Jakarta Pusat,400000000,189600000.0,0.0,35400000.0,35400000.0,154200000.0,0,23547.95,0.0,0
2026-03-04,ATM-015,Gas Station,Jakarta Pusat,400000000,154200000.0,0.0,33500000.0,33500000.0,120700000.0,0,18828.77,0.0,0
2026-03-05,ATM-015,Gas Station,Jakarta Pusat,400000000,120700000.0,0.0,31000000.0,31000000.0,89700000.0,0,14410.96,0.0,0
2026-03-06,ATM-015,Gas Station,Jakarta Pusat,400000000,89700000.0,0.0,30800000.0,30800000.0,58900000.0,0,10178.08,0.0,0
2026-03-07,ATM-015,Gas Station,Jakarta Pusat,400000000,58900000.0,341100000.0,56200000.0,56200000.0,343800000.0,0,27582.19,316000.0,0
2026-03-08,ATM-015,Gas Station,Jakarta Pusat,400000000,343800000.0,0.0,26500000.0,26500000.0,317300000.0,0,45280.82,0.0,0
2026-03-09,ATM-015,Gas Station,Jakarta Pusat,400000000,317300000.0,0.0,43200000.0,43200000.0,274100000.0,0,40506.85,0.0,0
2026-03-10,ATM-015,Gas Station,Jakarta Pusat,400000000,274100000.0,0.0,28500000.0,28500000.0,245600000.0,0,35595.89,0.0,0
2026-03-11,ATM-015,Gas Station,Jakarta Pusat,400000000,245600000.0,0.0,36400000.0,36400000.0,209200000.0,0,31150.68,0.0,0
2026-03-12,ATM-015,Gas Station,Jakarta Pusat,400000000,209200000.0,0.0,38600000.0,38600000.0,170600000.0,0,26013.7,0.0,0
2026-03-13,ATM-015,Gas Station,Jakarta Pusat,400000000,170600000.0,0.0,40900000.0,40900000.0,129700000.0,0,20568.49,0.0,0
2026-03-14,ATM-015,Gas Station,Jakarta Pusat,400000000,129700000.0,0.0,55800000.0,55800000.0,73900000.0,0,13945.21,0.0,0
2026-03-15,ATM-015,Gas Station,Jakarta Pusat,400000000,73900000.0,326100000.0,32200000.0,32200000.0,367800000.0,0,30253.42,316000.0,0
2026-03-16,ATM-015,Gas Station,Jakarta Pusat,400000000,367800000.0,0.0,47600000.0,47600000.0,320200000.0,0,47123.29,0.0,0
2026-03-17,ATM-015,Gas Station,Jakarta Pusat,400000000,320200000.0,0.0,40100000.0,40100000.0,280100000.0,0,41116.44,0.0,0
2026-03-18,ATM-015,Gas Station,Jakarta Pusat,400000000,280100000.0,0.0,31400000.0,31400000.0,248700000.0,0,36219.18,0.0,0
2026-03-19,ATM-015,Gas Station,Jakarta Pusat,400000000,248700000.0,0.0,26000000.0,26000000.0,222700000.0,0,32287.67,0.0,0
2026-03-20,ATM-015,Gas Station,Jakarta Pusat,400000000,222700000.0,0.0,55000000.0,55000000.0,167700000.0,0,26739.73,0.0,0
2026-03-21,ATM-015,Gas Station,Jakarta Pusat,400000000,167700000.0,0.0,26000000.0,26000000.0,141700000.0,0,21191.78,0.0,0
2026-03-22,ATM-015,Gas Station,Jakarta Pusat,400000000,141700000.0,0.0,35700000.0,35700000.0,106000000.0,0,16965.75,0.0,0
2026-03-23,ATM-015,Gas Station,Jakarta Pusat,400000000,106000000.0,0.0,37600000.0,37600000.0,68400000.0,0,11945.21,0.0,0
2026-03-24,ATM-015,Gas Station,Jakarta Pusat,400000000,68400000.0,331600000.0,33200000.0,33200000.0,366800000.0,0,29808.22,316000.0,0
2026-03-25,ATM-015,Gas Station,Jakarta Pusat,400000000,366800000.0,0.0,45500000.0,45500000.0,321300000.0,0,47130.14,0.0,0
2026-03-26,ATM-015,Gas Station,Jakarta Pusat,400000000,321300000.0,0.0,21100000.0,21100000.0,300200000.0,0,42568.49,0.0,0
2026-03-27,ATM-015,Gas Station,Jakarta Pusat,400000000,300200000.0,0.0,32100000.0,32100000.0,268100000.0,0,38924.66,0.0,0
2026-03-28,ATM-015,Gas Station,Jakarta Pusat,400000000,268100000.0,0.0,24000000.0,24000000.0,244100000.0,0,35082.19,0.0,0
2026-03-29,ATM-015,Gas Station,Jakarta Pusat,400000000,244100000.0,0.0,41500000.0,41500000.0,202600000.0,0,30595.89,0.0,0
2026-03-30,ATM-015,Gas Station,Jakarta Pusat,400000000,202600000.0,0.0,36200000.0,36200000.0,166400000.0,0,25273.97,0.0,0
2026-03-31,ATM-015,Gas Station,Jakarta Pusat,400000000,166400000.0,0.0,16700000.0,16700000.0,149700000.0,0,21650.68,0.0,0
2026-04-01,ATM-015,Gas Station,Jakarta Pusat,400000000,149700000.0,0.0,33000000.0,33000000.0,116700000.0,0,18246.58,0.0,0
2026-04-02,ATM-015,Gas Station,Jakarta Pusat,400000000,116700000.0,0.0,44500000.0,44500000.0,72200000.0,0,12938.36,0.0,0
2026-04-03,ATM-015,Gas Station,Jakarta Pusat,400000000,72200000.0,327800000.0,45800000.0,45800000.0,354200000.0,0,29205.48,316000.0,0
2026-04-04,ATM-015,Gas Station,Jakarta Pusat,400000000,354200000.0,0.0,32400000.0,32400000.0,321800000.0,0,46301.37,0.0,0
2026-04-05,ATM-015,Gas Station,Jakarta Pusat,400000000,321800000.0,0.0,36500000.0,36500000.0,285300000.0,0,41582.19,0.0,0
2026-04-06,ATM-015,Gas Station,Jakarta Pusat,400000000,285300000.0,0.0,21500000.0,21500000.0,263800000.0,0,37609.59,0.0,0
2026-04-07,ATM-015,Gas Station,Jakarta Pusat,400000000,263800000.0,0.0,41200000.0,41200000.0,222600000.0,0,33315.07,0.0,0
2026-04-08,ATM-015,Gas Station,Jakarta Pusat,400000000,222600000.0,0.0,43700000.0,43700000.0,178900000.0,0,27500.0,0.0,0
2026-04-09,ATM-015,Gas Station,Jakarta Pusat,400000000,178900000.0,0.0,42400000.0,42400000.0,136500000.0,0,21602.74,0.0,0
2026-04-10,ATM-015,Gas Station,Jakarta Pusat,400000000,136500000.0,0.0,38500000.0,38500000.0,98000000.0,0,16061.64,0.0,0
2026-04-11,ATM-015,Gas Station,Jakarta Pusat,400000000,98000000.0,0.0,34600000.0,34600000.0,63400000.0,0,11054.79,0.0,0
2026-04-12,ATM-015,Gas Station,Jakarta Pusat,400000000,63400000.0,336600000.0,36400000.0,36400000.0,363600000.0,0,29246.58,316000.0,0
2026-04-13,ATM-015,Gas Station,Jakarta Pusat,400000000,363600000.0,0.0,39200000.0,39200000.0,324400000.0,0,47123.29,0.0,0
2026-04-14,ATM-015,Gas Station,Jakarta Pusat,400000000,324400000.0,0.0,20200000.0,20200000.0,304200000.0,0,43054.79,0.0,0
2026-04-15,ATM-015,Gas Station,Jakarta Pusat,400000000,304200000.0,0.0,39600000.0,39600000.0,264600000.0,0,38958.9,0.0,0
2026-04-16,ATM-015,Gas Station,Jakarta Pusat,400000000,264600000.0,0.0,22600000.0,22600000.0,242000000.0,0,34698.63,0.0,0
2026-04-17,ATM-015,Gas Station,Jakarta Pusat,400000000,242000000.0,0.0,38000000.0,38000000.0,204000000.0,0,30547.95,0.0,0
2026-04-18,ATM-015,Gas Station,Jakarta Pusat,400000000,204000000.0,0.0,28100000.0,28100000.0,175900000.0,0,26020.55,0.0,0
2026-04-19,ATM-015,Gas Station,Jakarta Pusat,400000000,175900000.0,0.0,42200000.0,42200000.0,133700000.0,0,21205.48,0.0,0
2026-04-20,ATM-015,Gas Station,Jakarta Pusat,400000000,133700000.0,0.0,39200000.0,39200000.0,94500000.0,0,15630.14,0.0,0
2026-04-21,ATM-015,Gas Station,Jakarta Pusat,400000000,94500000.0,0.0,21400000.0,21400000.0,73100000.0,0,11479.45,0.0,0
2026-04-22,ATM-015,Gas Station,Jakarta Pusat,400000000,73100000.0,326900000.0,43300000.0,43300000.0,356700000.0,0,29438.36,316000.0,0
2026-04-23,ATM-015,Gas Station,Jakarta Pusat,400000000,356700000.0,0.0,52200000.0,52200000.0,304500000.0,0,45287.67,0.0,0
2026-04-24,ATM-015,Gas Station,Jakarta Pusat,400000000,304500000.0,0.0,37300000.0,37300000.0,267200000.0,0,39157.53,0.0,0
2026-04-25,ATM-015,Gas Station,Jakarta Pusat,400000000,267200000.0,0.0,43600000.0,43600000.0,223600000.0,0,33616.44,0.0,0
2026-04-26,ATM-015,Gas Station,Jakarta Pusat,400000000,223600000.0,0.0,23600000.0,23600000.0,200000000.0,0,29013.7,0.0,0
2026-04-27,ATM-015,Gas Station,Jakarta Pusat,400000000,200000000.0,0.0,36000000.0,36000000.0,164000000.0,0,24931.51,0.0,0
2026-04-28,ATM-015,Gas Station,Jakarta Pusat,400000000,164000000.0,0.0,33700000.0,33700000.0,130300000.0,0,20157.53,0.0,0
2026-04-29,ATM-015,Gas Station,Jakarta Pusat,400000000,130300000.0,0.0,32300000.0,32300000.0,98000000.0,0,15636.99,0.0,0
2026-04-30,ATM-015,Gas Station,Jakarta Pusat,400000000,98000000.0,0.0,39800000.0,39800000.0,58200000.0,0,10698.63,0.0,0
2026-05-01,ATM-015,Gas Station,Jakarta Pusat,400000000,58200000.0,341800000.0,21900000.0,21900000.0,378100000.0,0,29883.56,316000.0,0
2026-05-02,ATM-015,Gas Station,Jakarta Pusat,400000000,378100000.0,0.0,29700000.0,29700000.0,348400000.0,0,49760.27,0.0,0
2026-05-03,ATM-015,Gas Station,Jakarta Pusat,400000000,348400000.0,0.0,43500000.0,43500000.0,304900000.0,0,44746.58,0.0,0
2026-05-04,ATM-015,Gas Station,Jakarta Pusat,400000000,304900000.0,0.0,36200000.0,36200000.0,268700000.0,0,39287.67,0.0,0
2026-05-05,ATM-015,Gas Station,Jakarta Pusat,400000000,268700000.0,0.0,40300000.0,40300000.0,228400000.0,0,34047.95,0.0,0
2026-05-06,ATM-015,Gas Station,Jakarta Pusat,400000000,228400000.0,0.0,23000000.0,23000000.0,205400000.0,0,29712.33,0.0,0
2026-05-07,ATM-015,Gas Station,Jakarta Pusat,400000000,205400000.0,0.0,25100000.0,25100000.0,180300000.0,0,26417.81,0.0,0
2026-05-08,ATM-015,Gas Station,Jakarta Pusat,400000000,180300000.0,0.0,47300000.0,47300000.0,133000000.0,0,21458.9,0.0,0
2026-05-09,ATM-015,Gas Station,Jakarta Pusat,400000000,133000000.0,0.0,27700000.0,27700000.0,105300000.0,0,16321.92,0.0,0
2026-05-10,ATM-015,Gas Station,Jakarta Pusat,400000000,105300000.0,0.0,51500000.0,51500000.0,53800000.0,0,10897.26,0.0,0
2026-05-11,ATM-015,Gas Station,Jakarta Pusat,400000000,53800000.0,346200000.0,41900000.0,41900000.0,358100000.0,0,28212.33,316000.0,0
2026-05-12,ATM-015,Gas Station,Jakarta Pusat,400000000,358100000.0,0.0,32800000.0,32800000.0,325300000.0,0,46808.22,0.0,0
2026-05-13,ATM-015,Gas Station,Jakarta Pusat,400000000,325300000.0,0.0,23500000.0,23500000.0,301800000.0,0,42952.05,0.0,0
2026-05-14,ATM-015,Gas Station,Jakarta Pusat,400000000,301800000.0,0.0,30500000.0,30500000.0,271300000.0,0,39253.42,0.0,0
2026-05-15,ATM-015,Gas Station,Jakarta Pusat,400000000,271300000.0,0.0,21600000.0,21600000.0,249700000.0,0,35684.93,0.0,0
2026-05-16,ATM-015,Gas Station,Jakarta Pusat,400000000,249700000.0,0.0,20200000.0,20200000.0,229500000.0,0,32821.92,0.0,0
2026-05-17,ATM-015,Gas Station,Jakarta Pusat,400000000,229500000.0,0.0,24100000.0,24100000.0,205400000.0,0,29787.67,0.0,0
2026-05-18,ATM-015,Gas Station,Jakarta Pusat,400000000,205400000.0,0.0,36200000.0,36200000.0,169200000.0,0,25657.53,0.0,0
2026-05-19,ATM-015,Gas Station,Jakarta Pusat,400000000,169200000.0,0.0,47700000.0,47700000.0,121500000.0,0,19910.96,0.0,0
2025-11-01,ATM-016,Convenience Store,Jakarta Barat,400000000,245102000.0,0.0,26000000.0,26000000.0,219102000.0,0,31794.79,0.0,0
